District Name, Date, FacilityName (HMIS), POINT_X (HMIS), POINT_Y (HMIS), Region (HMIS), District (HMIS), ActivityHP (HMIS), ValueID (HMIS), LabelID (HMIS), FederalID (HMIS), SNO (HMIS), RegionID (HMIS), ZoneID (HMIS), DistrictID (HMIS), LocationID (HMIS), Month (HMIS), Year (HMIS), Value (HMIS), Level (HMIS), FACILITYTYPE (HMIS), RegionName (PHEM), ZoneName (PHEM), DistrictName (PHEM), Year (PHEM), Epidemic_Week (PHEM), Month (PHEM), Total Malaria Confirmed and Clinical (PHEM), TMalaria_OutP_Cases (PHEM), TMalaria_InP_Cases (PHEM), TMalaria_InP_Deaths (PHEM), TMSuspected Fever Examined (PHEM), PosMalaria_RDT_or_Microscopy_PF_OutP_Cases (PHEM), PosMalaria_RDT_or_Microscopy_PV_OutP_Cases (PHEM), Meningits total Cases (PHEM), Meningitis_OutP_Cases (PHEM), Meningitis_InP_Cases (PHEM), Meningitis_InP_Deaths (PHEM), Dysentery_total Cases (PHEM), Dysentery_OutP_Cases (PHEM), Dysentery_InP_Cases (PHEM), Dysentery_InP_Deaths (PHEM), Typhoid fever Total cases (PHEM), Typhoid fever_OutP_Cases (PHEM), Typhoid fever_InP_Cases (PHEM), Typhoid fever_InP_Deaths (PHEM), Relapsing fever_total Cases (PHEM), Relapsing fever_OutP_Cases (PHEM), Relapsing fever_InP_Cases (PHEM), Relapsing fever_InP_Deaths (PHEM), Epidemic Typhus Total Cases (PHEM), Epidemic Typhus_OutP_Cases (PHEM), Epidemic Typhus_InP_Cases (PHEM), Epidemic Typhus_InP_Deaths (PHEM), Malnutrition_total Cases (PHEM), Malnutrition_OutP_Cases (PHEM), Malnutrition_InP_Cases (PHEM), Malnutrition_InP_Deaths (PHEM), AFP/Polio_Cases (PHEM), AFP/Polio_Deaths (PHEM), Anthrax_Cases (PHEM), Anthrax_Deaths (PHEM), Avian_Human_Influenza_Cases (PHEM), Avian_Human_Influenza_Deaths (PHEM), Cholera/AWD_Cases (PHEM), Cholera/AWD_Deaths (PHEM), Dracunculiasis/Guinea worm_Cases (PHEM), Dracunculiasis/Guinea worm_Deaths (PHEM), Measles_Cases (PHEM), Measles_Deaths (PHEM), Neonatal Tetanus_Cases (PHEM), Neonatal Tetanus_Deaths (PHEM), Pandemic Influenza_Cases (PHEM), Pandemic Influenza_Deaths (PHEM), Rabies_Cases (PHEM), Rabies_Deaths (PHEM), SARS_Cases (PHEM), SARS_Deaths (PHEM), Small pox_Cases (PHEM), Small pox_Deaths (PHEM), Viral hemorrhagic fever_Cases (PHEM), Viral hemorrhagic fever_Deaths (PHEM), Yellow fever_Cases (PHEM), Yellow fever_Deaths (PHEM), Maternal_Death (PHEM), Other 1_Name (PHEM), Other 1_Cases (PHEM), Other 1_Deaths (PHEM), Other 2_Name (PHEM), Other 2_Cases (PHEM), Other 2_Deaths (PHEM), Other 3_Name (PHEM), Other 3_Cases (PHEM), Other 3_Deaths (PHEM), No-of-Gov_HPs-expected-by-RHB (PHEM), No-of-Gov_HCs-expected-by-RHB (PHEM), No-of-Gov_Hosps-expected-by-RHB (PHEM), No-of-NGOHF-expected-by-RHB (PHEM), No-of-OtherHFs-expected-by-RHB (PHEM), No-of-Gov_HPs-Reported (PHEM), No-of-Gov_HCs-Reported (PHEM), No-of-Gov_Hosps-Reported (PHEM), No-of-NGOHFs-Reported (PHEM), No-of-OthersHF-Reported (PHEM), All-Total-sites-Reported (PHEM), All-Total-sites-Expected-by-RHB (PHEM), Total-Gov-sites-Reported (PHEM), Date_Sent (PHEM), Date_Received (PHEM), Date_WeekExpected (PHEM), Timeliness (PHEM), EthiopianMonth (PHEM), EthMonNum (PHEM), EthYear (PHEM)
Tiyo, 2007-4, Bilalo Health Center, 0, 0, Oromiya, Tiyo, , 132250155, 365, 0, , 4, 408, 40816, 408160023, 4, 2007, 10, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tiyo, 2007-8, , , , , , , , , , , , , , , , , , , , Oromia, Arsi, Tiyo, 2015, 14, April, 8, 4, 8, 4, 8, 1, 4, 1, 3, 3, 3, 7, 1, 7, 8, 0, 6, 6, 5, 1, 2, 4, 4, 3, 5, 5, 4, 7, 10, 9, 6, 9, 10, 5, 5, 3, 1, 6, 8, 2, 1, 8, 9, 5, 2, 6, 10, 10, 6, 4, 1, 7, 2, 2, 6, 6, 6, 3, 3, 7, 0, 1, 5, 3, 7, 1, 0, 8, 5, 4, 1, 3, 9, 9, 9, 3, 0, 4, 0, 4, 8/4/15, 8/4/15, 4/10/15, T, Miyazia, 8, 2007
Tiyo, 2007-9, Bilalo Health Center, 0, 0, Oromiya, Tiyo, , 276088798, 1419, 0, , 4, 408, 40816, 408160023, 9, 2007, 7, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tocha, 2007-11, , , , , , , , , , , , , , , , , , , , SNNPR, Dawuro, Tocha, 2015, 28, July, 2, 8, 8, 5, 1, 9, 4, 0, 1, 0, 6, 3, 7, 2, 5, 7, 10, 10, 9, 9, 6, 3, 9, 8, 7, 3, 0, 5, 6, 6, 5, 2, 6, 10, 0, 9, 7, 8, 0, 5, 4, 8, 6, 2, 6, 5, 6, 0, 4, 2, 9, 5, 1, 9, 5, 1, 5, 7, 3, 7, 1, 5, 6, 7, 3, 10, 7, 7, 2, 0, 4, 9, 4, 1, 2, 8, 10, 5, 9, 10, 20/07/15, 20/07/15, 7/17/15, L, Hamle, 11, 2007
Tocha, 2008-4, , , , , , , , , , , , , , , , , , , , SNNPR, Dawuro, Tocha, 2015, 52, December, 4, 3, 4, 10, 4, 1, 8, 7, 0, 10, 5, 10, 0, 1, 10, 3, 1, 9, 4, 4, 3, 9, 7, 8, 4, 5, 10, 6, 1, 1, 2, 5, 5, 2, 7, 10, 2, 7, 8, 8, 5, 2, 8, 4, 10, 7, 5, 3, 9, 5, 7, 2, 7, 8, 0, 2, 10, 10, 3, 5, 4, 7, 2, 4, 8, 5, 9, 2, 0, 2, 4, 0, 3, 2, 6, 1, 3, 8, 1, 6, 31/12/15, 31/12/15, 1/1/16, T, Tahesas, 4, 2008
Toke Kutaye, 2006-12, Guntar Health Center, 0, 0, Oromiya, Toke Kutaye, , 91157517, 560, 0, , 4, 405, 40517, 405170022, 12, 2006, 7, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Toke Kutaye, 4-405170040, Toke Kombolcha Health Post, , , Oromiya, Toke Kutaye, "New acceptors,  by method", 553928134, 4473, 0, 1.1.1.2.1, 4, 405, 40517, 405170040, 4, 2008, 5, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tole, 2006-11, Gonan Bubisa Health Post, 0, 0, Oromiya, Tole, Polio doses given (all ages), 397219590, 30, 0, 1.3.10.5(Given), 4, 413, 41308, 4130800316, 11, 2006, 2, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tole, 2007-10, Tumme Wayu Health Center, 0, 0, Oromiya, Tole, , 290936433, 1282, 0, , 4, 413, 41308, 413080024, 10, 2007, 1, 0, 2, Oromia, South West Shewa, Tole, 2015, 23, June, 6, 1, 1, 3, 1, 0, 9, 10, 9, 9, 10, 3, 10, 3, 6, 10, 1, 0, 2, 3, 1, 4, 7, 6, 1, 6, 0, 5, 7, 10, 4, 1, 7, 8, 10, 6, 9, 6, 6, 8, 1, 9, 7, 6, 2, 8, 5, 4, 0, 5, 4, 10, 1, 8, 5, 10, 9, 5, 2, 6, 0, 2, 9, 7, 7, 4, 9, 6, 6, 3, 2, 6, 6, 0, 3, 8, 1, 4, 1, 2, 11/6/15, 11/6/15, 6/12/15, T, Sene, 10, 2007
Tole, 2007-3, Habebe Health Center, 0, 0, Oromiya, Tole, , 358525199, 393, 0, , 4, 413, 41308, 413080023, 3, 2007, 9, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tole, 2007-3, Kusaye Health Center, 8.710771, 38.435919, Oromiya, Tole, Number of HIV-positive adults and children Currently receiving clinical care, 402569257, 4507, 0, C1.4.2.1.10, 4, 413, 41308, 413080022, 3, 2007, 7, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tole, 2007-3, Tumme Wayu Health Center, 0, 0, Oromiya, Tole, , 114843889, 663, 0, , 4, 413, 41308, 413080024, 3, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tole, 2008-2, , , , , , , , , , , , , , , , , , , , Oromia, South West Shewa, Tole, 2015, 43, October, 3, 1, 7, 1, 10, 2, 4, 3, 1, 7, 0, 2, 4, 9, 7, 0, 7, 5, 1, 0, 6, 6, 1, 9, 5, 5, 3, 10, 8, 2, 9, 3, 6, 6, 7, 7, 6, 2, 6, 6, 2, 9, 4, 7, 3, 6, 10, 4, 2, 7, 2, 3, 2, 10, 7, 4, 6, 8, 4, 1, 7, 7, 5, 2, 9, 4, 6, 9, 2, 7, 4, 0, 5, 0, 10, 5, 0, 8, 6, 9, 30/10/15, 30/10/15, 10/30/15, T, Teqemt, 2, 2008
Tsegede, 2007-9, , , , , , , , , , , , , , , , , , , , Tigray, Western Tigray, Tsegede, 2015, 20, May, 10, 10, 5, 1, 5, 9, 6, 4, 1, 4, 8, 5, 5, 5, 1, 4, 6, 8, 3, 7, 5, 0, 2, 6, 7, 2, 6, 3, 0, 1, 4, 7, 2, 10, 9, 8, 7, 10, 6, 0, 4, 10, 7, 10, 5, 8, 3, 9, 9, 8, 6, 3, 5, 8, 7, 2, 3, 8, 8, 3, 9, 4, 10, 9, 10, 3, 0, 1, 6, 9, 3, 1, 2, 1, 10, 3, 4, 1, 7, 1, 21/05/15, 21/05/15, 5/22/15, T, Ginbot, 9, 2007
Tsegede, 2008-2, , , , , , , , , , , , , , , , , , , , Tigray, Western Tigray, Tsegede, 2015, 42, October, 8, 0, 7, 8, 4, 6, 2, 5, 8, 10, 8, 6, 0, 9, 8, 6, 8, 0, 6, 6, 10, 5, 6, 1, 6, 9, 9, 4, 3, 1, 8, 6, 5, 10, 5, 1, 9, 4, 0, 8, 6, 10, 7, 5, 8, 0, 5, 2, 2, 0, 8, 2, 10, 5, 0, 9, 3, 4, 3, 4, 10, 9, 5, 0, 10, 6, 9, 1, 5, 6, 9, 7, 3, 0, 3, 9, 6, 3, 2, 5, 22/10/15, 22/10/15, 10/23/15, T, Teqemt, 2, 2008
Tsegede, 2008-6, , , , , , , , , , , , , , , , , , , , Tigray, Western Tigray, Tsegede, 2016, 5, February, 9, 0, 10, 10, 7, 8, 4, 4, 2, 6, 8, 7, 1, 4, 4, 5, 10, 6, 6, 2, 2, 5, 4, 5, 1, 10, 5, 1, 10, 3, 3, 0, 9, 10, 0, 0, 3, 0, 3, 6, 10, 5, 3, 3, 2, 8, 0, 8, 5, 8, 6, 2, 1, 10, 10, 8, 0, 1, 3, 1, 7, 1, 1, 6, 7, 8, 8, 1, 10, 8, 10, 10, 5, 8, 5, 4, 1, 8, 6, 1, 11/2/16, 11/2/16, 2/12/16, T, Yekatit, 6, 2008
Tsegedie, 2006-1, Endemariam Health Post, 0, 0, Tigray, Tsegedie, Number of children under one year of age who have received 2nd  dose of Rotavirus  vaccine, 39396546, 3005, 0, 1.3.6.1, 1, 105, 10503, 1050300306, 1, 2006, 6, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tsegedie, 2006-10, Ruba lemin Health Post, 0, 0, Tigray, Tsegedie, , 68493383, 343, 0, , 1, 105, 10503, 1050300316, 10, 2006, 6, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tsegedie, 2007-11, Adiselam Health Center, 0, 0, Tigray, Tsegedie, , 474551725, 681, 0, , 1, 105, 10503, 105030023, 11, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemet, 2007-10, , , , , , , , , , , , , , , , , , , , Amhara, North Gondar, Tselemet, 2015, 25, June, 5, 2, 5, 3, 8, 2, 4, 6, 1, 6, 4, 10, 0, 9, 8, 8, 5, 7, 7, 10, 2, 7, 2, 6, 6, 0, 8, 8, 0, 1, 6, 8, 7, 2, 6, 9, 6, 3, 9, 3, 8, 4, 0, 5, 0, 1, 1, 4, 5, 9, 9, 7, 7, 0, 3, 10, 7, 3, 9, 1, 0, 3, 0, 10, 7, 0, 5, 6, 7, 10, 6, 4, 2, 5, 10, 2, 5, 8, 5, 9, 25/06/15, 25/06/15, 6/26/15, T, Sene, 10, 2007
Tselemet, 2008-3, , , , , , , , , , , , , , , , , , , , Amhara, North Gondar, Tselemet, 2015, 48, November, 1, 7, 9, 3, 2, 5, 6, 10, 5, 6, 7, 2, 0, 10, 8, 5, 6, 10, 0, 4, 3, 10, 3, 1, 4, 2, 3, 7, 4, 0, 10, 7, 1, 10, 3, 7, 6, 9, 6, 1, 5, 5, 7, 0, 6, 0, 0, 4, 6, 0, 8, 9, 5, 8, 3, 3, 1, 8, 2, 4, 0, 0, 6, 7, 5, 5, 5, 4, 1, 5, 6, 2, 9, 2, 1, 3, 9, 0, 4, 3, 3/12/15, 3/12/15, 12/4/15, T, Hedar, 3, 2008
Tselemt, 2007-9, , , , , , , , , , , , , , , , , , , , Tigray, North Western Tigray, Tselemt, 2015, 19, May, 4, 9, 4, 5, 1, 2, 0, 3, 5, 0, 1, 0, 9, 4, 3, 8, 2, 5, 4, 8, 5, 3, 2, 2, 7, 1, 2, 10, 5, 6, 10, 1, 2, 4, 3, 9, 2, 2, 0, 8, 9, 8, 1, 3, 9, 8, 9, 5, 7, 6, 0, 7, 1, 1, 6, 5, 0, 2, 0, 2, 8, 2, 4, 4, 6, 5, 0, 0, 0, 3, 0, 5, 6, 0, 2, 3, 4, 4, 0, 5, 14/05/15, 14/05/15, 5/15/15, T, Ginbot, 9, 2007
Tselemt, 2008-2, , , , , , , , , , , , , , , , , , , , Tigray, North Western Tigray, Tselemt, 2015, 42, October, 6, 3, 4, 4, 8, 7, 4, 1, 6, 4, 5, 9, 9, 8, 6, 8, 6, 5, 7, 6, 8, 5, 7, 7, 2, 3, 5, 9, 8, 1, 8, 3, 9, 10, 5, 7, 9, 9, 3, 3, 10, 3, 1, 7, 6, 5, 7, 6, 8, 5, 2, 9, 4, 8, 6, 8, 10, 10, 3, 6, 0, 8, 1, 8, 1, 9, 1, 9, 3, 7, 1, 4, 1, 9, 3, 7, 4, 9, 4, 0, 22/10/15, 22/10/15, 10/23/15, T, Teqemt, 2, 2008
Tselemti, 2006-1, Fiyelwuha Health Post, 0, 0, Tigray, Tselemti, , 13447827, 322, 0, , 1, 101, 10106, 1010600301, 1, 2006, 5, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2006-2, Chechere Health Center, 0, 0, Tigray, Tselemti, , 51926896, 1415, 0, , 1, 101, 10106, 101060022, 2, 2006, 5, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2007-10, Dima Health Post, 0, 0, Tigray, Tselemti, , 287575963, 540, 0, , 1, 101, 10106, 1010600307, 10, 2007, 8, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2007-4, Ternasha Health Center, 0, 0, Amhara, Tselemti, 1-4 years : males, 377339872, 4559, 0, 4.2.1.9.2.3, 3, 301, 30119, 301190025, 4, 2007, 2, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2007-4, Tsaedakerni Health Center, 0, 0, Tigray, Tselemti, 5-14 years : Males, 241165073, 4047, 0, 4.2.2.1.3.3, 1, 101, 10106, 101060027, 4, 2007, 1, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2007-5, Tsaedakerni Health Center, 0, 0, Tigray, Tselemti, , 207855088, 1189, 0, , 1, 101, 10106, 101060027, 5, 2007, 2, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2007-7, Embamadre Health Center, 0, 0, Tigray, Tselemti, , 207857902, 2396, 0, , 1, 101, 10106, 101060028, 7, 2007, 5, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2008-1, Chechere Health Center, 0, 0, Tigray, Tselemti, , 473408145, 1194, 0, , 1, 101, 10106, 101060022, 1, 2008, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2008-1, Fielweha Health Center, 0, 0, Tigray, Tselemti, , 473417523, 1214, 0, , 1, 101, 10106, 101060025, 1, 2008, 0, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tselemti, 2008-3, Tsaedakerni Health Center, 0, 0, Tigray, Tselemti, , 513477544, 1346, 0, , 1, 101, 10106, 101060027, 3, 2008, 10, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tula, 2007-8, , , , , , , , , , , , , , , , , , , , SNNPR, Hawassa Town, Tula, 2015, 18, April, 0, 3, 8, 10, 8, 7, 10, 9, 2, 0, 0, 9, 0, 5, 5, 6, 8, 10, 2, 7, 6, 0, 4, 2, 1, 6, 6, 7, 4, 4, 6, 8, 9, 4, 5, 2, 3, 0, 9, 6, 0, 8, 8, 10, 0, 3, 9, 10, 6, 0, 0, 7, 9, 5, 4, 6, 7, 7, 6, 5, 8, 1, 5, 10, 3, 9, 3, 7, 10, 4, 9, 9, 2, 0, 3, 2, 8, 2, 3, 3, 7/5/15, 7/5/15, 5/8/15, T, Miyazia, 8, 2007
Tula, 2008-1, , , , , , , , , , , , , , , , , , , , SNNPR, Hawassa Town, Tula, 2015, 38, September, 3, 6, 9, 4, 4, 3, 1, 0, 8, 7, 7, 6, 0, 9, 4, 9, 1, 4, 5, 8, 9, 7, 8, 6, 2, 9, 4, 10, 5, 10, 10, 10, 6, 6, 1, 0, 7, 3, 1, 6, 1, 5, 0, 2, 0, 3, 6, 5, 5, 1, 10, 0, 6, 10, 3, 2, 3, 10, 8, 9, 0, 4, 2, 6, 7, 7, 3, 7, 0, 3, 6, 2, 6, 2, 0, 10, 8, 2, 10, 0, 24/09/15, 24/09/15, 9/25/15, T, Meskerem, 1, 2008
Tulli Guled, 2007-8, , , , , , , , , , , , , , , , , , , , Somali, Jijiga, Tulli Guled, 2015, 16, April, 1, 1, 0, 7, 1, 3, 7, 6, 1, 7, 1, 1, 0, 5, 6, 0, 8, 2, 6, 0, 8, 10, 5, 1, 7, 10, 6, 9, 7, 0, 3, 10, 3, 7, 9, 4, 10, 2, 9, 4, 5, 6, 1, 5, 4, 3, 6, 2, 4, 8, 6, 8, 1, 3, 7, 10, 5, 10, 10, 4, 6, 8, 6, 8, 7, 6, 3, 5, 3, 2, 1, 4, 5, 1, 0, 1, 7, 3, 7, 0, 24/04/15, 24/04/15, 4/24/15, T, Miyazia, 8, 2007
Tulli Guled, 2008-1, , , , , , , , , , , , , , , , , , , , Somali, Jijiga, Tulli Guled, 2015, 36, September, 0, 3, 9, 8, 2, 10, 2, 10, 7, 4, 1, 3, 5, 4, 8, 1, 2, 4, 3, 5, 5, 2, 1, 10, 9, 7, 2, 6, 1, 0, 0, 4, 2, 0, 0, 9, 2, 4, 6, 1, 4, 6, 3, 4, 5, 7, 4, 1, 0, 8, 1, 6, 8, 10, 8, 6, 8, 6, 0, 0, 6, 3, 8, 3, 5, 4, 2, 2, 0, 6, 10, 0, 4, 7, 5, 10, 3, 10, 4, 4, 10/9/15, 10/9/15, 9/11/15, T, Meskerem, 1, 2008
Tulli Guled, 2008-3, Gebigebo Health Center, 0, 0, Somali, Tulli Guled, , 551234421, 1144, 0, , 5, 502, 50208, 502080021, 3, 2008, 9, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tullo, 2007-5, Bechesa Health Post, , , Oromiya, Tullo, , 175918357, 648, 0, , 4, 409, 40903, 409030041, 5, 2007, 7, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Tulo, 2007-12, , , , , , , , , , , , , , , , , , , , Oromia, West Hararge, Tulo, 2015, 33, August, 9, 4, 7, 3, 5, 5, 0, 2, 2, 8, 10, 4, 8, 1, 1, 5, 7, 4, 1, 4, 10, 0, 8, 4, 2, 5, 0, 8, 2, 3, 3, 9, 5, 3, 4, 9, 10, 8, 3, 9, 1, 1, 6, 8, 6, 5, 1, 2, 0, 8, 7, 9, 1, 2, 1, 2, 9, 5, 5, 8, 2, 8, 3, 1, 2, 10, 10, 5, 8, 7, 0, 2, 8, 8, 10, 9, 5, 5, 8, 1, 20/08/15, 20/08/15, 8/21/15, T, Nehase, 12, 2007
Tulo, 2007-7, , , , , , , , , , , , , , , , , , , , Oromia, West Hararge, Tulo, 2015, 13, March, 9, 0, 4, 2, 7, 1, 7, 3, 2, 0, 8, 0, 3, 0, 9, 3, 8, 9, 6, 3, 1, 8, 2, 4, 10, 5, 9, 9, 1, 2, 4, 0, 3, 4, 7, 4, 6, 4, 2, 5, 5, 1, 7, 9, 4, 10, 1, 6, 2, 7, 7, 3, 1, 0, 0, 6, 6, 9, 2, 5, 9, 2, 6, 6, 0, 5, 7, 6, 4, 3, 8, 7, 4, 3, 6, 2, 10, 7, 2, 9, 2/4/15, 2/4/15, 4/3/15, T, Megabit, 7, 2007
Tulo, 2008-4, , , , , , , , , , , , , , , , , , , , Oromia, West Hararge, Tulo, 2015, 53, December, 8, 3, 9, 7, 8, 3, 9, 3, 8, 9, 8, 4, 4, 8, 4, 10, 5, 8, 3, 2, 3, 8, 5, 4, 0, 1, 8, 6, 6, 0, 0, 7, 2, 2, 3, 7, 0, 5, 9, 1, 9, 8, 10, 2, 7, 2, 8, 7, 7, 4, 1, 3, 4, 3, 9, 5, 0, 3, 6, 2, 0, 8, 0, 7, 0, 2, 2, 4, 6, 2, 5, 2, 2, 1, 10, 4, 8, 1, 9, 7, 42583, 42583, 42377, T, Tahesas, 4, 2008
Tulo, 2008-6, , , , , , , , , , , , , , , , , , , , Oromia, West Hararge, Tulo, 2016, 5, February, 6, 5, 9, 7, 9, 8, 9, 8, 8, 7, 2, 4, 1, 4, 0, 9, 2, 10, 5, 4, 5, 5, 9, 0, 3, 8, 8, 6, 1, 0, 9, 6, 8, 0, 6, 5, 5, 0, 7, 3, 4, 8, 7, 3, 1, 0, 4, 9, 2, 2, 7, 2, 8, 3, 6, 0, 2, 0, 4, 8, 2, 4, 5, 2, 5, 5, 2, 10, 8, 10, 1, 10, 6, 4, 0, 8, 8, 4, 1, 5, 11/2/16, 12/2/16, 2/12/16, T, Yekatit, 6, 2008
Uba D/Tsehay, 2007-11, , , , , , , , , , , , , , , , , , , , SNNPR, Gamo Gofa, Uba D/Tsehay, 2015, 27, July, 8, 6, 6, 1, 6, 8, 5, 10, 4, 9, 6, 7, 6, 2, 5, 10, 6, 1, 0, 9, 0, 4, 6, 9, 7, 6, 9, 3, 7, 7, 0, 1, 8, 8, 5, 3, 1, 8, 0, 3, 9, 0, 0, 6, 6, 6, 9, 4, 3, 7, 4, 9, 0, 1, 6, 0, 2, 0, 8, 10, 10, 2, 10, 9, 9, 4, 2, 4, 9, 8, 7, 6, 0, 1, 5, 2, 0, 1, 5, 5, 9/7/15, 9/7/15, 7/10/15, T, Hamle, 11, 2007
Uba D/Tsehay, 2008-3, , , , , , , , , , , , , , , , , , , , SNNPR, Gamo Gofa, Uba D/Tsehay, 2015, 48, November, 6, 4, 6, 2, 6, 3, 1, 3, 6, 2, 5, 10, 5, 6, 9, 10, 0, 2, 9, 0, 3, 10, 4, 7, 6, 2, 8, 9, 7, 2, 0, 1, 9, 3, 1, 4, 4, 0, 7, 6, 5, 5, 9, 8, 6, 6, 6, 8, 4, 5, 2, 10, 10, 3, 0, 8, 7, 6, 4, 1, 1, 4, 2, 6, 9, 2, 8, 8, 10, 1, 9, 9, 6, 7, 1, 6, 7, 9, 10, 0, 3/12/15, 3/12/15, 12/4/15, T, Hedar, 3, 2008
Uraga, 2006-11, Sarajji Bochessa Health Post, 0, 0, Oromiya, Uraga, Early first postnatal care attendances 49-72 hrs ( 2- 3 days), 397302106, 3032, 0, 1.1.7.2, 4, 414, 41401, 4140100311, 11, 2006, 6, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Uraga, 2006-11, Yabitu Koba Health Post, 0, 0, Oromiya, Uraga, Injectables, 397306713, 3019, 0, 1.1.1.2.1.2, 4, 414, 41401, 4140100324, 11, 2006, 0, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
